File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF972MXT	bed narrowPeak	peaks and background as input for IDR	ENCSR550SQH	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/eve-dmelanogaster/		dm3 2R 5857941 5879114		eve-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF488LSG, ENCFF500DUI, ENCFF557GWY	786395	Kevin White, UChicago	296490a48e4d8b8a25e608e563cb194e		https://www.encodeproject.org/files/ENCFF972MXT/@@download/ENCFF972MXT.bed.gz	dm3				released	s3://encode-public/2017/07/02/aa2a1242-6121-433e-a61d-f4275ac62cd1/ENCFF972MXT.bed.gz				
ENCFF158ACH	bed narrowPeak	optimal IDR thresholded peaks	ENCSR550SQH	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/eve-dmelanogaster/		dm3 2R 5857941 5879114		eve-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF603BCS, ENCFF619UAH, ENCFF972MXT	11732	Kevin White, UChicago	ae5f1e0d9789fde72d6d1b01fdc65ee0		https://www.encodeproject.org/files/ENCFF158ACH/@@download/ENCFF158ACH.bed.gz	dm3				released	s3://encode-public/2017/07/02/e626776a-63fe-43e7-a815-99914cecc28d/ENCFF158ACH.bed.gz				
ENCFF823MZP	bed narrowPeak	peaks and background as input for IDR	ENCSR550SQH	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/eve-dmelanogaster/		dm3 2R 5857941 5879114		eve-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF102ZXO, ENCFF569HML	788517	Kevin White, UChicago	c80b3fa2629edeaab8e44051b094989b		https://www.encodeproject.org/files/ENCFF823MZP/@@download/ENCFF823MZP.bed.gz	dm6				released	s3://encode-public/2017/07/02/a2dd9c95-8864-4e6d-aac0-26de090ee882/ENCFF823MZP.bed.gz				
ENCFF514BJY	bed narrowPeak	peaks and background as input for IDR	ENCSR550SQH	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/eve-dmelanogaster/		dm3 2R 5857941 5879114		eve-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF097MCJ, ENCFF102ZXO	771392	Kevin White, UChicago	684690c202248298e19751d436ddf36c		https://www.encodeproject.org/files/ENCFF514BJY/@@download/ENCFF514BJY.bed.gz	dm6				released	s3://encode-public/2017/07/02/0d358efb-07d3-434b-a6c1-c7fb0ce91474/ENCFF514BJY.bed.gz				
ENCFF862WMA	bed narrowPeak	peaks and background as input for IDR	ENCSR550SQH	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/eve-dmelanogaster/		dm3 2R 5857941 5879114		eve-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF097MCJ, ENCFF102ZXO, ENCFF569HML	787616	Kevin White, UChicago	333d9db7e01710d5af6bf71974ae1e93		https://www.encodeproject.org/files/ENCFF862WMA/@@download/ENCFF862WMA.bed.gz	dm6				released	s3://encode-public/2017/07/02/d0a01494-717e-4c4a-b20d-eed53d457d72/ENCFF862WMA.bed.gz				
ENCFF755AJU	bed narrowPeak	optimal IDR thresholded peaks	ENCSR550SQH	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/eve-dmelanogaster/		dm3 2R 5857941 5879114		eve-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF514BJY, ENCFF823MZP, ENCFF862WMA	11460	Kevin White, UChicago	9d1a5f2717a2bba07f6a89a5bd172646		https://www.encodeproject.org/files/ENCFF755AJU/@@download/ENCFF755AJU.bed.gz	dm6				released	s3://encode-public/2017/07/02/9899e0c1-18f8-424a-bc71-2a73a1f3083d/ENCFF755AJU.bed.gz				
ENCFF249NZK	bed narrowPeak	peaks and background as input for IDR	ENCSR606GOU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/lola-dmelanogaster/				lola-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF690APZ, ENCFF779SYJ	767710	Kevin White, UChicago	3a625aa34addd3eeec01f5677009b217		https://www.encodeproject.org/files/ENCFF249NZK/@@download/ENCFF249NZK.bed.gz	dm3				released	s3://encode-public/2017/07/02/a1318781-ae86-4859-94df-13e6242bf39d/ENCFF249NZK.bed.gz				
ENCFF270QZD	bed narrowPeak	peaks and background as input for IDR	ENCSR606GOU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/lola-dmelanogaster/				lola-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF424CET, ENCFF779SYJ	761229	Kevin White, UChicago	74f0fd8cfa27c99a4eb280d59daa95d1		https://www.encodeproject.org/files/ENCFF270QZD/@@download/ENCFF270QZD.bed.gz	dm3				released	s3://encode-public/2017/07/02/05f9319d-5233-42cf-96fb-ecb12f129503/ENCFF270QZD.bed.gz				
ENCFF773ADW	bed narrowPeak	peaks and background as input for IDR	ENCSR606GOU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/lola-dmelanogaster/				lola-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF424CET, ENCFF690APZ, ENCFF779SYJ	767975	Kevin White, UChicago	8ea71e0535769b91d8de5799efcd103c		https://www.encodeproject.org/files/ENCFF773ADW/@@download/ENCFF773ADW.bed.gz	dm3				released	s3://encode-public/2017/07/02/52915b3b-5e7a-4083-9793-2aaa5393bd3d/ENCFF773ADW.bed.gz				
ENCFF600BSU	bed narrowPeak	optimal IDR thresholded peaks	ENCSR606GOU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/lola-dmelanogaster/				lola-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF249NZK, ENCFF270QZD, ENCFF773ADW	4593	Kevin White, UChicago	c9bd550a1a4633e4fccb9c3eac19d073		https://www.encodeproject.org/files/ENCFF600BSU/@@download/ENCFF600BSU.bed.gz	dm3				released	s3://encode-public/2017/07/02/34a9be83-3321-4eaf-921a-0997d07488e2/ENCFF600BSU.bed.gz				
ENCFF407SLK	bed narrowPeak	peaks and background as input for IDR	ENCSR606GOU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/lola-dmelanogaster/				lola-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF145XCT, ENCFF902NNI	767027	Kevin White, UChicago	61b16c5e7f24fd1cc7461a2e7fbcd9d4		https://www.encodeproject.org/files/ENCFF407SLK/@@download/ENCFF407SLK.bed.gz	dm6				released	s3://encode-public/2017/07/02/f0f0feac-f3b8-4972-b32d-d8cd9ae859af/ENCFF407SLK.bed.gz				
ENCFF153PUC	bed narrowPeak	peaks and background as input for IDR	ENCSR606GOU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/lola-dmelanogaster/				lola-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF190KPO, ENCFF902NNI	762183	Kevin White, UChicago	5fd2ef567e4262e888b7f924f2d19b64		https://www.encodeproject.org/files/ENCFF153PUC/@@download/ENCFF153PUC.bed.gz	dm6				released	s3://encode-public/2017/07/02/e23cfa88-0670-4b72-95b2-d18b50668089/ENCFF153PUC.bed.gz				
ENCFF647QJO	bed narrowPeak	peaks and background as input for IDR	ENCSR606GOU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/lola-dmelanogaster/				lola-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF145XCT, ENCFF190KPO, ENCFF902NNI	768989	Kevin White, UChicago	c74a2bc0652b7355b872ca4da347a15b		https://www.encodeproject.org/files/ENCFF647QJO/@@download/ENCFF647QJO.bed.gz	dm6				released	s3://encode-public/2017/07/02/928a3638-87fa-48cc-aef1-463f967f80d9/ENCFF647QJO.bed.gz				
ENCFF048PDV	bed narrowPeak	optimal IDR thresholded peaks	ENCSR606GOU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/lola-dmelanogaster/				lola-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF153PUC, ENCFF407SLK, ENCFF647QJO	5761	Kevin White, UChicago	b155aaff063fa68d7ead0b50de626c7a		https://www.encodeproject.org/files/ENCFF048PDV/@@download/ENCFF048PDV.bed.gz	dm6				released	s3://encode-public/2017/07/02/39007bc8-fb7e-4e06-9239-56f1461b6a3e/ENCFF048PDV.bed.gz				
ENCFF208JED	bed narrowPeak	peaks and background as input for IDR	ENCSR107VQE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Hr78-dmelanogaster/				Hr78-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF379KJG, ENCFF885NVR	765402	Kevin White, UChicago	81c7405da4d217bad938c4f3e116fbe5		https://www.encodeproject.org/files/ENCFF208JED/@@download/ENCFF208JED.bed.gz	dm3				released	s3://encode-public/2017/07/02/7d157625-940d-49ad-af1b-77d5b088ff88/ENCFF208JED.bed.gz				
ENCFF738TCT	bed narrowPeak	peaks and background as input for IDR	ENCSR107VQE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Hr78-dmelanogaster/				Hr78-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF036GOC, ENCFF885NVR	771104	Kevin White, UChicago	cba1acca5d49c3662482f3144f254249		https://www.encodeproject.org/files/ENCFF738TCT/@@download/ENCFF738TCT.bed.gz	dm3				released	s3://encode-public/2017/07/02/07dce22e-f013-4061-8a3a-b034a3d533ab/ENCFF738TCT.bed.gz				
ENCFF566BEW	bed narrowPeak	peaks and background as input for IDR	ENCSR107VQE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Hr78-dmelanogaster/				Hr78-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF036GOC, ENCFF379KJG, ENCFF885NVR	787056	Kevin White, UChicago	f15f73f468e24834e2229390363074fc		https://www.encodeproject.org/files/ENCFF566BEW/@@download/ENCFF566BEW.bed.gz	dm3				released	s3://encode-public/2017/07/02/8d2af117-12d2-4ca5-a437-51700c323963/ENCFF566BEW.bed.gz				
ENCFF678FIO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR107VQE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Hr78-dmelanogaster/				Hr78-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF208JED, ENCFF566BEW, ENCFF738TCT	6060	Kevin White, UChicago	fc85c7e5ef36b053104132a8eb5b473e		https://www.encodeproject.org/files/ENCFF678FIO/@@download/ENCFF678FIO.bed.gz	dm3				released	s3://encode-public/2017/07/02/ca229997-3822-4f1a-95d6-5eab328326f1/ENCFF678FIO.bed.gz				
ENCFF100TDT	bed narrowPeak	peaks and background as input for IDR	ENCSR107VQE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Hr78-dmelanogaster/				Hr78-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF632RFL, ENCFF874VCM	775278	Kevin White, UChicago	7dac012d29924c191315ff29ba3e18da		https://www.encodeproject.org/files/ENCFF100TDT/@@download/ENCFF100TDT.bed.gz	dm6				released	s3://encode-public/2017/07/02/180215bb-de08-4196-9fba-152b6d9d1a83/ENCFF100TDT.bed.gz				
ENCFF954LYN	bed narrowPeak	peaks and background as input for IDR	ENCSR107VQE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Hr78-dmelanogaster/				Hr78-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF816TMW, ENCFF874VCM	675309	Kevin White, UChicago	563b47f02f7665a3070ff77f48911ba9		https://www.encodeproject.org/files/ENCFF954LYN/@@download/ENCFF954LYN.bed.gz	dm6				released	s3://encode-public/2017/07/02/5435f67d-19df-40f0-a67d-8307016b6f8c/ENCFF954LYN.bed.gz				
ENCFF351IVD	bed narrowPeak	peaks and background as input for IDR	ENCSR107VQE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Hr78-dmelanogaster/				Hr78-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF632RFL, ENCFF816TMW, ENCFF874VCM	787006	Kevin White, UChicago	11e1158ab11d9138c7c0a7a6a7b310c6		https://www.encodeproject.org/files/ENCFF351IVD/@@download/ENCFF351IVD.bed.gz	dm6				released	s3://encode-public/2017/07/02/89c6c64a-deb2-4aa7-8572-3d6e83c3ce8e/ENCFF351IVD.bed.gz				
ENCFF889JIG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR107VQE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Hr78-dmelanogaster/				Hr78-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF100TDT, ENCFF351IVD, ENCFF954LYN	6012	Kevin White, UChicago	cf19c85e247cf9dfdfea9b1240a7c846		https://www.encodeproject.org/files/ENCFF889JIG/@@download/ENCFF889JIG.bed.gz	dm6				released	s3://encode-public/2017/07/02/03d33b0a-2f91-46f2-a0e6-03892d42e956/ENCFF889JIG.bed.gz				
ENCFF167GBH	bed narrowPeak	peaks and background as input for IDR	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				2							ENCFF629EWI, ENCFF811AON	785938	Kevin White, UChicago	e2f93a92af91b98ba870227628aaac9c		https://www.encodeproject.org/files/ENCFF167GBH/@@download/ENCFF167GBH.bed.gz	dm3				released	s3://encode-public/2017/12/11/939dde9e-c8c2-403f-9519-97fbfe3f57b1/ENCFF167GBH.bed.gz				
ENCFF661YFA	bed narrowPeak	peaks and background as input for IDR	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				3							ENCFF488LSL, ENCFF629EWI	777708	Kevin White, UChicago	a24eacaf1114870e07bfca0f63ba718a		https://www.encodeproject.org/files/ENCFF661YFA/@@download/ENCFF661YFA.bed.gz	dm3				released	s3://encode-public/2017/12/11/50dbeaaf-e1df-415a-a133-93d30251421b/ENCFF661YFA.bed.gz				
ENCFF359VDX	bed narrowPeak	peaks and background as input for IDR	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				1							ENCFF567INP, ENCFF629EWI	775831	Kevin White, UChicago	261f29186bfcee0e31df8251a848abf7		https://www.encodeproject.org/files/ENCFF359VDX/@@download/ENCFF359VDX.bed.gz	dm3				released	s3://encode-public/2017/12/11/ba36c6e5-ed95-452f-bc4f-52d9a52c5fd6/ENCFF359VDX.bed.gz				
ENCFF390IYL	bed narrowPeak	peaks and background as input for IDR	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				1, 2, 3							ENCFF488LSL, ENCFF567INP, ENCFF629EWI, ENCFF811AON	780404	Kevin White, UChicago	2ec6cacc691867a1c3d0c95ea32c1009		https://www.encodeproject.org/files/ENCFF390IYL/@@download/ENCFF390IYL.bed.gz	dm3				released	s3://encode-public/2017/12/11/c465bb53-eebb-415a-b503-fc19a6f8317d/ENCFF390IYL.bed.gz				
ENCFF248LVE	bed narrowPeak	optimal IDR thresholded peaks	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				1, 2, 3							ENCFF167GBH, ENCFF359VDX, ENCFF390IYL, ENCFF661YFA	36444	Kevin White, UChicago	ac4a9bafc003b7b3df0b01b6f5cfb716		https://www.encodeproject.org/files/ENCFF248LVE/@@download/ENCFF248LVE.bed.gz	dm3				released	s3://encode-public/2017/12/11/3c81e179-fd60-4466-abb9-50780dc75bce/ENCFF248LVE.bed.gz				
ENCFF495SZL	bed narrowPeak	peaks and background as input for IDR	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				1							ENCFF360RSD, ENCFF998JLQ	772002	Kevin White, UChicago	bc5207b3c3b0ec1658fc446c19ab5138		https://www.encodeproject.org/files/ENCFF495SZL/@@download/ENCFF495SZL.bed.gz	dm6				released	s3://encode-public/2017/12/11/288afd7b-cefa-4666-8f60-26b78019bb80/ENCFF495SZL.bed.gz				
ENCFF739VKV	bed narrowPeak	peaks and background as input for IDR	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				2							ENCFF360RSD, ENCFF729NIR	787374	Kevin White, UChicago	7be64343f86eda96041e3943a00133e5		https://www.encodeproject.org/files/ENCFF739VKV/@@download/ENCFF739VKV.bed.gz	dm6				released	s3://encode-public/2017/12/11/95ba94a9-706c-49b0-bba4-3f66722552f6/ENCFF739VKV.bed.gz				
ENCFF299QKH	bed narrowPeak	peaks and background as input for IDR	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				1, 2, 3							ENCFF360RSD, ENCFF729NIR, ENCFF753ERF, ENCFF998JLQ	780944	Kevin White, UChicago	3565be134a4039f62409b514df016d81		https://www.encodeproject.org/files/ENCFF299QKH/@@download/ENCFF299QKH.bed.gz	dm6				released	s3://encode-public/2017/12/11/4b40037f-fb9a-4f7c-8df4-107353b2ac81/ENCFF299QKH.bed.gz				
ENCFF405RLC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				1, 2, 3							ENCFF133BDJ, ENCFF299QKH, ENCFF495SZL, ENCFF739VKV	28754	Kevin White, UChicago	ac50085b41bcb4e264dee4bfec192a47		https://www.encodeproject.org/files/ENCFF405RLC/@@download/ENCFF405RLC.bed.gz	dm6				released	s3://encode-public/2017/12/11/8d6e0359-50f0-4609-887c-dd104e9d4e63/ENCFF405RLC.bed.gz				
ENCFF133BDJ	bed narrowPeak	peaks and background as input for IDR	ENCSR736AKA	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2018-03-13	modENCODE				3							ENCFF360RSD, ENCFF753ERF	776391	Kevin White, UChicago	df5cf6c96f77ae00ac325810ab1bd424		https://www.encodeproject.org/files/ENCFF133BDJ/@@download/ENCFF133BDJ.bed.gz	dm6				released	s3://encode-public/2017/12/11/16c9464b-29c8-455f-9820-86e7f586ab78/ENCFF133BDJ.bed.gz				
ENCFF179MGI	bed narrowPeak	peaks and background as input for IDR	ENCSR949RDZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Myc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF065WCP, ENCFF629EWI	770918	Kevin White, UChicago	6f1a2c8f81ae935d7a7ad83fc6bb967d		https://www.encodeproject.org/files/ENCFF179MGI/@@download/ENCFF179MGI.bed.gz	dm3				released	s3://encode-public/2017/07/02/809c1449-3ce5-4b7c-97b2-712db8a07573/ENCFF179MGI.bed.gz				
ENCFF807MYU	bed narrowPeak	peaks and background as input for IDR	ENCSR949RDZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Myc-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF455GES, ENCFF629EWI	787266	Kevin White, UChicago	9f75785acdaff7f9865bc76d5d11fa87		https://www.encodeproject.org/files/ENCFF807MYU/@@download/ENCFF807MYU.bed.gz	dm3				released	s3://encode-public/2017/07/02/4ca754cb-0276-4702-a2d2-c26111f24cc6/ENCFF807MYU.bed.gz				
ENCFF303OEZ	bed narrowPeak	peaks and background as input for IDR	ENCSR949RDZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Myc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF065WCP, ENCFF455GES, ENCFF629EWI	761540	Kevin White, UChicago	76fbbfc19903cdd589669cf78b1bfbf4		https://www.encodeproject.org/files/ENCFF303OEZ/@@download/ENCFF303OEZ.bed.gz	dm3				released	s3://encode-public/2017/07/02/c7a530c0-6dc9-4e4a-8f33-fe9000d89985/ENCFF303OEZ.bed.gz				
ENCFF132BPQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR949RDZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Myc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF179MGI, ENCFF303OEZ, ENCFF807MYU	2478	Kevin White, UChicago	4a1cf2c3faf991d72e80cd460d8d708b		https://www.encodeproject.org/files/ENCFF132BPQ/@@download/ENCFF132BPQ.bed.gz	dm3				released	s3://encode-public/2017/07/02/a4ca61ab-6096-4b58-af8f-7364260074c1/ENCFF132BPQ.bed.gz				
ENCFF116MGX	bed narrowPeak	peaks and background as input for IDR	ENCSR949RDZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Myc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF356TDL, ENCFF360RSD	5146	Kevin White, UChicago	b9fde2ab219e2301e617eb7d970160ae		https://www.encodeproject.org/files/ENCFF116MGX/@@download/ENCFF116MGX.bed.gz	dm6				released	s3://encode-public/2017/07/02/32d5c7fc-9fe3-495d-ad66-a72aac9835e7/ENCFF116MGX.bed.gz				
ENCFF902EBR	bed narrowPeak	peaks and background as input for IDR	ENCSR949RDZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Myc-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF360RSD, ENCFF957EHO	5771	Kevin White, UChicago	d7dfc89dfbb1fddfe5ace97d4d2db14b		https://www.encodeproject.org/files/ENCFF902EBR/@@download/ENCFF902EBR.bed.gz	dm6				released	s3://encode-public/2017/07/02/46fc6bb6-7a06-4bfb-9033-70cb6a09e591/ENCFF902EBR.bed.gz				
ENCFF436CHN	bed narrowPeak	peaks and background as input for IDR	ENCSR949RDZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Myc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF356TDL, ENCFF360RSD, ENCFF957EHO	3037	Kevin White, UChicago	01bec4e6921e5669efab357358bc7370		https://www.encodeproject.org/files/ENCFF436CHN/@@download/ENCFF436CHN.bed.gz	dm6				released	s3://encode-public/2017/07/02/c9c423fa-02da-4de6-a247-9e250c749a81/ENCFF436CHN.bed.gz				
ENCFF409EHG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR949RDZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										Myc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF116MGX, ENCFF436CHN, ENCFF902EBR	212	Kevin White, UChicago	55a18bfa794bc420433bcbebc01e84d9		https://www.encodeproject.org/files/ENCFF409EHG/@@download/ENCFF409EHG.bed.gz	dm6				released	s3://encode-public/2017/07/02/aece1928-8bf5-4c45-af4b-6895ac8cf9dd/ENCFF409EHG.bed.gz				
