File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF202ZUG	bed narrowPeak	peaks and background as input for IDR	ENCSR893CTZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ss-dmelanogaster/		dm3 3R 12149676 12257342		ss-dmelanogaster	DNA					False	2017-11-22	modERN				1, 2, 3							ENCFF107TPB, ENCFF715UWC, ENCFF733III	762957	Kevin White, UChicago	461d6317e3a66991576b1b457bf05382		https://www.encodeproject.org/files/ENCFF202ZUG/@@download/ENCFF202ZUG.bed.gz	dm3				released	s3://encode-public/2017/09/19/5cebd85b-6efa-458b-a943-b568aa47ab8d/ENCFF202ZUG.bed.gz				
ENCFF007KTQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR893CTZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ss-dmelanogaster/		dm3 3R 12149676 12257342		ss-dmelanogaster	DNA					False	2017-11-22	modERN				1, 2, 3							ENCFF005HBF, ENCFF202ZUG, ENCFF805HYS, ENCFF926AVT	192477	Kevin White, UChicago	c66a823f036404ac0fd374a562a49c44		https://www.encodeproject.org/files/ENCFF007KTQ/@@download/ENCFF007KTQ.bed.gz	dm3				released	s3://encode-public/2017/09/19/e93cee7c-e577-4866-8445-c29735fe0623/ENCFF007KTQ.bed.gz				
ENCFF584ZWK	bed narrowPeak	peaks and background as input for IDR	ENCSR893CTZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ss-dmelanogaster/		dm3 3R 12149676 12257342		ss-dmelanogaster	DNA					False	2017-11-22	modERN				2	1						ENCFF283JLV, ENCFF505SVE	745503	Kevin White, UChicago	63b87678bc3c16aa561bc32aac9f6529		https://www.encodeproject.org/files/ENCFF584ZWK/@@download/ENCFF584ZWK.bed.gz	dm6				released	s3://encode-public/2017/09/19/764b48c6-75e0-4beb-a660-05e7f2ff5a49/ENCFF584ZWK.bed.gz				
ENCFF868PMK	bed narrowPeak	peaks and background as input for IDR	ENCSR893CTZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ss-dmelanogaster/		dm3 3R 12149676 12257342		ss-dmelanogaster	DNA					False	2017-11-22	modERN				1, 2, 3							ENCFF264IMV, ENCFF283JLV, ENCFF406MDN	758913	Kevin White, UChicago	e057d3aa66a0e68a6cabd83c82db6270		https://www.encodeproject.org/files/ENCFF868PMK/@@download/ENCFF868PMK.bed.gz	dm6				released	s3://encode-public/2017/09/19/a4430b16-bf3c-4762-8bda-368a04e5a6df/ENCFF868PMK.bed.gz				
ENCFF985EVB	bed narrowPeak	peaks and background as input for IDR	ENCSR893CTZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ss-dmelanogaster/		dm3 3R 12149676 12257342		ss-dmelanogaster	DNA					False	2017-11-22	modERN				1	1						ENCFF264IMV, ENCFF505SVE	750119	Kevin White, UChicago	acfd002e55f1665d9a928fef73a758a9		https://www.encodeproject.org/files/ENCFF985EVB/@@download/ENCFF985EVB.bed.gz	dm6				released	s3://encode-public/2017/09/19/edeebf53-4887-4d50-8946-667e4e54ee32/ENCFF985EVB.bed.gz				
ENCFF160ZIM	bed narrowPeak	peaks and background as input for IDR	ENCSR893CTZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ss-dmelanogaster/		dm3 3R 12149676 12257342		ss-dmelanogaster	DNA					False	2017-11-22	modERN				3	1						ENCFF406MDN, ENCFF505SVE	758440	Kevin White, UChicago	a36e7010949791cd9a00e5fc32601e18		https://www.encodeproject.org/files/ENCFF160ZIM/@@download/ENCFF160ZIM.bed.gz	dm6				released	s3://encode-public/2017/09/19/f579dc6e-246e-48b5-9f3d-3329a9e0d7aa/ENCFF160ZIM.bed.gz				
ENCFF983LSZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR893CTZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ss-dmelanogaster/		dm3 3R 12149676 12257342		ss-dmelanogaster	DNA					False	2017-11-22	modERN				1, 2, 3							ENCFF160ZIM, ENCFF584ZWK, ENCFF868PMK, ENCFF985EVB	188590	Kevin White, UChicago	ee43b3d204686f02c75750a5aeb68b69		https://www.encodeproject.org/files/ENCFF983LSZ/@@download/ENCFF983LSZ.bed.gz	dm6				released	s3://encode-public/2017/09/19/8ce1583f-7fe1-4296-be90-60c2a6218bb0/ENCFF983LSZ.bed.gz				
ENCFF842TOQ	bed narrowPeak	peaks	ENCSR790NPU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG8159-dmelanogaster/		dm3 3R 4544975 4565719		CG8159-dmelanogaster	DNA					False	2018-12-21	modERN				1							ENCFF331VYG, ENCFF986CJX	756496	Kevin White, UChicago	26baa7a5c941b3db2b756cff37360e46		https://www.encodeproject.org/files/ENCFF842TOQ/@@download/ENCFF842TOQ.bed.gz	dm6				released	s3://encode-public/2018/12/10/6ab3d5e2-9457-4985-9d35-1f21b1a25181/ENCFF842TOQ.bed.gz				
ENCFF391LEH	bed narrowPeak	peaks	ENCSR790NPU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG8159-dmelanogaster/		dm3 3R 4544975 4565719		CG8159-dmelanogaster	DNA					False	2018-12-21	modERN				2							ENCFF331VYG, ENCFF708PHY	745738	Kevin White, UChicago	40dd5f6bfe676eb4985cedf2ce107a6d		https://www.encodeproject.org/files/ENCFF391LEH/@@download/ENCFF391LEH.bed.gz	dm6				released	s3://encode-public/2018/12/10/10fd62d3-8c69-4a8a-bfcc-f28b42177582/ENCFF391LEH.bed.gz				
ENCFF863HTU	bed narrowPeak	peaks	ENCSR790NPU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG8159-dmelanogaster/		dm3 3R 4544975 4565719		CG8159-dmelanogaster	DNA					False	2018-12-21	modERN				3							ENCFF277LRG, ENCFF331VYG	756535	Kevin White, UChicago	6a4543196182e908735c7debead2aace		https://www.encodeproject.org/files/ENCFF863HTU/@@download/ENCFF863HTU.bed.gz	dm6				released	s3://encode-public/2018/12/10/ac1e5336-a496-4e4e-ab40-22a5c90d021e/ENCFF863HTU.bed.gz				
ENCFF558RLK	bed narrowPeak	optimal IDR thresholded peaks	ENCSR790NPU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG8159-dmelanogaster/		dm3 3R 4544975 4565719		CG8159-dmelanogaster	DNA					False	2018-12-21	modERN				1, 2, 3							ENCFF391LEH, ENCFF818RGG, ENCFF842TOQ, ENCFF863HTU	223534	Kevin White, UChicago	50e6647c67fcb1ab5be2b507dfb48cae		https://www.encodeproject.org/files/ENCFF558RLK/@@download/ENCFF558RLK.bed.gz	dm6				released	s3://encode-public/2018/12/10/d0e634d6-3e3c-4ad7-af9d-4861d2f1773c/ENCFF558RLK.bed.gz				
ENCFF818RGG	bed narrowPeak	peaks	ENCSR790NPU	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG8159-dmelanogaster/		dm3 3R 4544975 4565719		CG8159-dmelanogaster	DNA					False	2018-12-21	modERN				1, 2, 3							ENCFF277LRG, ENCFF331VYG, ENCFF708PHY, ENCFF986CJX	759090	Kevin White, UChicago	80c829a31579858259a27b6fb4a20a8f		https://www.encodeproject.org/files/ENCFF818RGG/@@download/ENCFF818RGG.bed.gz	dm6				released	s3://encode-public/2018/12/10/a4f7d92a-682c-4770-8c5d-af32c443fdbf/ENCFF818RGG.bed.gz				
ENCFF912DCV	bed narrowPeak	peaks	ENCSR187IVR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG14711-dmelanogaster/		dm3 3R 7440206 7461263		CG14711-dmelanogaster	DNA					False	2018-12-21	modERN				3							ENCFF306CCJ, ENCFF334XXV	726455	Kevin White, UChicago	9a0b314a0bb7b2fa86475bc739369535		https://www.encodeproject.org/files/ENCFF912DCV/@@download/ENCFF912DCV.bed.gz	dm6				released	s3://encode-public/2018/12/10/308ced4e-92e9-4a8a-b809-40301280941e/ENCFF912DCV.bed.gz				
ENCFF099ZRK	bed narrowPeak	peaks	ENCSR187IVR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG14711-dmelanogaster/		dm3 3R 7440206 7461263		CG14711-dmelanogaster	DNA					False	2018-12-21	modERN				4							ENCFF187KMH, ENCFF334XXV	719387	Kevin White, UChicago	ea23778b4232bb8e402575bb1855f9c3		https://www.encodeproject.org/files/ENCFF099ZRK/@@download/ENCFF099ZRK.bed.gz	dm6				released	s3://encode-public/2018/12/10/bed54a5a-fabe-464c-9be7-0535fb39eb6f/ENCFF099ZRK.bed.gz				
ENCFF892TXQ	bed narrowPeak	peaks	ENCSR187IVR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG14711-dmelanogaster/		dm3 3R 7440206 7461263		CG14711-dmelanogaster	DNA					False	2018-12-21	modERN				3, 4							ENCFF187KMH, ENCFF306CCJ, ENCFF334XXV	760953	Kevin White, UChicago	15281aeb9b086c74706bf6cb06cc936b		https://www.encodeproject.org/files/ENCFF892TXQ/@@download/ENCFF892TXQ.bed.gz	dm6				released	s3://encode-public/2018/12/10/d96a5a52-3398-46c4-850c-04fa0b225dc0/ENCFF892TXQ.bed.gz				
ENCFF675OTQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR187IVR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG14711-dmelanogaster/		dm3 3R 7440206 7461263		CG14711-dmelanogaster	DNA					False	2018-12-21	modERN				3, 4							ENCFF099ZRK, ENCFF892TXQ, ENCFF912DCV	115626	Kevin White, UChicago	f527de3797c0ace65c8087c4640e2aeb		https://www.encodeproject.org/files/ENCFF675OTQ/@@download/ENCFF675OTQ.bed.gz	dm6				released	s3://encode-public/2018/12/10/75f2f7c7-bd7d-43fd-9b12-7b155b32c0d4/ENCFF675OTQ.bed.gz				
ENCFF989KTY	bed narrowPeak	peaks and background as input for IDR	ENCSR917WWZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Sry-%CE%B2-dmelanogaster/		dm3 3R 25865453 25866753		Sry-β-dmelanogaster	DNA					False	2018-02-06	modERN				4							ENCFF069LJN, ENCFF775XQE	773712	Kevin White, UChicago	91890cd216f1e7b85df78b164422d99a		https://www.encodeproject.org/files/ENCFF989KTY/@@download/ENCFF989KTY.bed.gz	dm6				released	s3://encode-public/2018/02/03/d3d4eb29-1a13-4736-be3f-622a1e3fedf9/ENCFF989KTY.bed.gz				
ENCFF945PLZ	bed narrowPeak	peaks and background as input for IDR	ENCSR917WWZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Sry-%CE%B2-dmelanogaster/		dm3 3R 25865453 25866753		Sry-β-dmelanogaster	DNA					False	2018-02-06	modERN				2							ENCFF069LJN, ENCFF285UIC	769833	Kevin White, UChicago	b327800c130cab7058c578a59079f905		https://www.encodeproject.org/files/ENCFF945PLZ/@@download/ENCFF945PLZ.bed.gz	dm6				released	s3://encode-public/2018/02/03/692755ba-d2f1-4492-a180-c0194b6b075a/ENCFF945PLZ.bed.gz				
ENCFF886MCA	bed narrowPeak	peaks and background as input for IDR	ENCSR917WWZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Sry-%CE%B2-dmelanogaster/		dm3 3R 25865453 25866753		Sry-β-dmelanogaster	DNA					False	2018-02-06	modERN				2, 4							ENCFF069LJN, ENCFF285UIC, ENCFF775XQE	779466	Kevin White, UChicago	35cb7366a9fbc2951ed529b37500f8a8		https://www.encodeproject.org/files/ENCFF886MCA/@@download/ENCFF886MCA.bed.gz	dm6				released	s3://encode-public/2018/02/03/cd447eaf-7c54-4b85-ba70-94b8c3d95720/ENCFF886MCA.bed.gz				
ENCFF566AND	bed narrowPeak	optimal IDR thresholded peaks	ENCSR917WWZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Sry-%CE%B2-dmelanogaster/		dm3 3R 25865453 25866753		Sry-β-dmelanogaster	DNA					False	2018-02-06	modERN				2, 4							ENCFF886MCA, ENCFF945PLZ, ENCFF989KTY	65183	Kevin White, UChicago	11778f4867f54bfda3c4af19826383de		https://www.encodeproject.org/files/ENCFF566AND/@@download/ENCFF566AND.bed.gz	dm6				released	s3://encode-public/2018/02/03/a232c03a-1770-45ff-84a9-516332467e8a/ENCFF566AND.bed.gz				
ENCFF132ADY	bed narrowPeak	peaks and background as input for IDR	ENCSR161YRO	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG17181-dmelanogaster/		dm3 3L 575719 598734		CG17181-dmelanogaster	DNA					False	2018-02-05	modERN				2							ENCFF061FHW, ENCFF992ZIF	765364	Kevin White, UChicago	727aa40034e8bded3180603f58a5f0eb		https://www.encodeproject.org/files/ENCFF132ADY/@@download/ENCFF132ADY.bed.gz	dm6				released	s3://encode-public/2018/02/03/949885af-3fa2-4aeb-9ab8-b2f168058269/ENCFF132ADY.bed.gz				
ENCFF085VNU	bed narrowPeak	peaks and background as input for IDR	ENCSR161YRO	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG17181-dmelanogaster/		dm3 3L 575719 598734		CG17181-dmelanogaster	DNA					False	2018-02-05	modERN				1							ENCFF381DJD, ENCFF992ZIF	766194	Kevin White, UChicago	32d7ad5ca0140edee5aae725748c8699		https://www.encodeproject.org/files/ENCFF085VNU/@@download/ENCFF085VNU.bed.gz	dm6				released	s3://encode-public/2018/02/03/0c365f31-1ce9-4969-bb57-f5911cc12900/ENCFF085VNU.bed.gz				
ENCFF051GFC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR161YRO	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG17181-dmelanogaster/		dm3 3L 575719 598734		CG17181-dmelanogaster	DNA					False	2018-02-05	modERN				1, 2							ENCFF085VNU, ENCFF132ADY, ENCFF800XPM	82211	Kevin White, UChicago	fd93d92db08277a22128aaca86560ca7		https://www.encodeproject.org/files/ENCFF051GFC/@@download/ENCFF051GFC.bed.gz	dm6				released	s3://encode-public/2018/02/03/46d7a772-988d-48e1-b5a3-feca5d6b470b/ENCFF051GFC.bed.gz				
ENCFF800XPM	bed narrowPeak	peaks and background as input for IDR	ENCSR161YRO	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG17181-dmelanogaster/		dm3 3L 575719 598734		CG17181-dmelanogaster	DNA					False	2018-02-05	modERN				1, 2							ENCFF061FHW, ENCFF381DJD, ENCFF992ZIF	772338	Kevin White, UChicago	b55a4ef16ea9f94613f458075d9b3551		https://www.encodeproject.org/files/ENCFF800XPM/@@download/ENCFF800XPM.bed.gz	dm6				released	s3://encode-public/2018/02/03/0ca308b4-8db1-4350-b8b9-69e328d6fd75/ENCFF800XPM.bed.gz				
ENCFF472KSU	bed narrowPeak	peaks and background as input for IDR	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				3							ENCFF337KLB, ENCFF504MXD	779413	Kevin White, UChicago	4d8e3d387c35a73b1c7e98c886e1da12		https://www.encodeproject.org/files/ENCFF472KSU/@@download/ENCFF472KSU.bed.gz	dm3				released	s3://encode-public/2017/01/04/63c003fb-b8b3-4f66-a319-cd8794d995f0/ENCFF472KSU.bed.gz				
ENCFF557KNF	bed narrowPeak	peaks and background as input for IDR	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				1							ENCFF456TGS, ENCFF504MXD	770756	Kevin White, UChicago	0901cdf2606e78e5c5ff1485ba84e71f		https://www.encodeproject.org/files/ENCFF557KNF/@@download/ENCFF557KNF.bed.gz	dm3				released	s3://encode-public/2017/01/04/7ccd93ea-8286-477f-8d01-60c192646a06/ENCFF557KNF.bed.gz				
ENCFF370UWR	bed narrowPeak	peaks and background as input for IDR	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				1, 2, 3							ENCFF223DFO, ENCFF337KLB, ENCFF456TGS, ENCFF504MXD	778944	Kevin White, UChicago	cfb25afaa42cb145a1f2c7829e4b32e3		https://www.encodeproject.org/files/ENCFF370UWR/@@download/ENCFF370UWR.bed.gz	dm3				released	s3://encode-public/2017/01/04/d010894e-1510-4849-a0dc-93fa2b365414/ENCFF370UWR.bed.gz				
ENCFF399CYO	bed narrowPeak	peaks and background as input for IDR	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				2							ENCFF223DFO, ENCFF504MXD	776382	Kevin White, UChicago	bef9481a6ed85ed28510cc926f3b3513		https://www.encodeproject.org/files/ENCFF399CYO/@@download/ENCFF399CYO.bed.gz	dm3				released	s3://encode-public/2017/01/04/c0876aae-c6fb-4c99-9693-6740cfe01dda/ENCFF399CYO.bed.gz				
ENCFF654LGA	bed narrowPeak	peaks and background as input for IDR	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				1							ENCFF093HPE, ENCFF597UTJ	771322	Kevin White, UChicago	8d4f37039622d656e46454a5e53b40de		https://www.encodeproject.org/files/ENCFF654LGA/@@download/ENCFF654LGA.bed.gz	dm6				released	s3://encode-public/2017/01/04/3a0df47f-5fb3-4686-a1d4-96213266897e/ENCFF654LGA.bed.gz				
ENCFF137SFK	bed narrowPeak	peaks and background as input for IDR	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				3							ENCFF093HPE, ENCFF769LCG	785291	Kevin White, UChicago	a6c861d6e1521512491dadb34625cf43		https://www.encodeproject.org/files/ENCFF137SFK/@@download/ENCFF137SFK.bed.gz	dm6				released	s3://encode-public/2017/01/04/165cdc72-ce9c-4142-bd08-688413b92aa1/ENCFF137SFK.bed.gz				
ENCFF436OFW	bed narrowPeak	peaks and background as input for IDR	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				2							ENCFF039SNQ, ENCFF093HPE	773876	Kevin White, UChicago	207fef0b00e9be946109ae20d44d50b5		https://www.encodeproject.org/files/ENCFF436OFW/@@download/ENCFF436OFW.bed.gz	dm6				released	s3://encode-public/2017/01/04/747900b1-f694-435e-9ae4-b33dc4211d41/ENCFF436OFW.bed.gz				
ENCFF755HIY	bed narrowPeak	peaks and background as input for IDR	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				1, 2, 3							ENCFF039SNQ, ENCFF093HPE, ENCFF597UTJ, ENCFF769LCG	780457	Kevin White, UChicago	e534c40528ce2f7a29fafbcf70d25e75		https://www.encodeproject.org/files/ENCFF755HIY/@@download/ENCFF755HIY.bed.gz	dm6				released	s3://encode-public/2017/01/04/d8bc7f85-cc63-48a4-8a07-a9f54b2005ec/ENCFF755HIY.bed.gz				
ENCFF044LEO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				1, 2, 3							ENCFF370UWR, ENCFF399CYO, ENCFF472KSU, ENCFF557KNF	92762	Kevin White, UChicago	c06ab8268348ff79728be76bc7ad032e		https://www.encodeproject.org/files/ENCFF044LEO/@@download/ENCFF044LEO.bed.gz	dm3				released	s3://encode-public/2017/01/04/6f7ccb63-9f4d-4401-a9b5-74097574aa66/ENCFF044LEO.bed.gz				
ENCFF200EWT	bed narrowPeak	optimal IDR thresholded peaks	ENCSR393QBI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/BtbVII-dmelanogaster/		dm3 3L 3147317 3167385		BtbVII-dmelanogaster	DNA					False	2017-01-11	modERN				1, 2, 3							ENCFF137SFK, ENCFF436OFW, ENCFF654LGA, ENCFF755HIY	116811	Kevin White, UChicago	eddb15995c315d819ee76164779fb100		https://www.encodeproject.org/files/ENCFF200EWT/@@download/ENCFF200EWT.bed.gz	dm6				released	s3://encode-public/2017/10/13/3a82a550-4b08-4538-8c33-fe6aa527af13/ENCFF200EWT.bed.gz				
